generator;drift_type;size;classifier;detector;accuracy_mean;accuracy_conf;cohen_kappas_mean;cohen_kappas_conf;time_mean;time_conf;memory_mean;memory_conf;drifts_mean;drifts_conf
agrawal1;abrupt;500K;NB;ECDD;0.7182;0.0006;0.4243;0.0013;172.4;45.325;143085.568;18739.09;730.8;13.7304
agrawal1;abrupt;500K;NB;EDDM;0.6917;0.0079;0.3778;0.0151;184.4;81.4441;129608.704;297.0007;19.9;7.491
agrawal1;abrupt;500K;NB;GMA;0.6253;0.0009;0.2732;0.0015;149.7;43.2238;65815.552;42.2994;0.0;0.0
agrawal1;abrupt;500K;NB;HDDMA;0.7363;0.0007;0.4596;0.0013;146.9;34.9696;107974.656;14843.4977;10.6;2.1381
agrawal1;abrupt;500K;NB;HDDMW;0.7325;0.0007;0.4515;0.0014;145.0;46.1675;132866.048;6936.0022;143.0;5.6529
agrawal1;abrupt;500K;NB;KSWIN;0.6809;0.0067;0.3563;0.0108;430.48;79.6748;66969.6;87.4971;2.16;0.3556
agrawal1;abrupt;500K;NB;PH;0.7371;0.0008;0.4611;0.0014;152.6;67.1684;66072.576;52.8457;4.8;0.8121
agrawal1;abrupt;500K;NB;RDDM;0.7339;0.0044;0.4549;0.0078;160.1;56.5725;186507.264;302.4068;25.1;8.8031
agrawal1;abrupt;500K;NB;STEPD;0.7315;0.0007;0.4499;0.0014;300.6;120.6546;143429.632;14015.7139;254.9;10.2698
agrawal1;gradual;500K;BOLE;basic;0.8662;0.003;0.7288;0.006;605.3;26.9884;815650360.5248;12310938.6789;0.0;0.0
agrawal1;gradual;500K;BOLE;ADWIN;0.7257;0.0007;0.4413;0.0015;962.26;44.2596;7950512.9472;986043.1235;0.0;0.0
agrawal1;gradual;500K;BOLE;CUSUM;0.8083;0.0024;0.6108;0.0047;737.88;31.9148;7383652.7616;483861.335;0.0;0.0
agrawal1;gradual;500K;BOLE;DDM;0.8176;0.0044;0.6286;0.0089;863.6;34.0778;134961797.5296;9307660.4311;0.0;0.0
agrawal1;gradual;500K;BOLE;ECDD;0.6799;0.0004;0.3537;0.0008;742.94;33.5569;2289460.8384;199549.7611;0.0;0.0
agrawal1;gradual;500K;BOLE;EDDM;0.8066;0.0033;0.6064;0.0067;713.22;25.8733;78399720.6528;6685783.4217;0.0;0.0
agrawal1;gradual;500K;BOLE;GMA;0.8662;0.003;0.7288;0.006;753.02;26.5273;815667137.7408;12311153.5457;0.0;0.0
agrawal1;gradual;500K;BOLE;HDDMA;0.7503;0.0038;0.4944;0.0078;809.76;35.7851;2924897.8944;297194.7276;0.0;0.0
agrawal1;gradual;500K;BOLE;HDDMW;0.7437;0.0059;0.4824;0.012;795.1;34.6694;1936090.7264;183151.175;0.0;0.0
agrawal1;gradual;500K;BOLE;KSWIN;0.7874;0.0011;0.5698;0.0021;2463.704;58.4505;4336868.393;210662.3563;0.0;0.0
agrawal1;gradual;500K;BOLE;PH;0.8259;0.0031;0.6457;0.0062;708.9;30.576;26837254.144;2475375.8211;0.0;0.0
agrawal1;gradual;500K;BOLE;RDDM;0.7961;0.0027;0.5871;0.0053;757.82;37.4652;5969333.4528;562637.6873;0.0;0.0
agrawal1;gradual;500K;BOLE;STEPD;0.6971;0.0016;0.387;0.0032;1159.54;60.1229;2210188.4928;139902.7149;0.0;0.0
agrawal1;gradual;500K;HT;ADWIN;0.7457;0.0013;0.48;0.0027;131.4;12.3821;2358247.424;295284.2454;143.4;3.0387
agrawal1;gradual;500K;HT;CUSUM;0.899;0.0126;0.7938;0.0256;101.3;9.739;2458910.72;429991.7649;4.4;0.3694
agrawal1;gradual;500K;HT;DDM;0.8884;0.0122;0.7724;0.0248;102.5;9.7226;3052404.736;642541.7444;5.0;0.5841
agrawal1;gradual;500K;HT;ECDD;0.7788;0.0065;0.544;0.0133;108.6;10.2739;115334.144;17339.5419;458.5;16.6448
agrawal1;gradual;500K;HT;EDDM;0.8441;0.0185;0.6827;0.0382;100.8;9.8073;2452619.264;198410.5819;18.7;4.9337
agrawal1;gradual;500K;HT;GMA;0.8687;0.0052;0.7348;0.0107;97.7;8.9478;19883098.112;2289998.5102;0.0;0.0
agrawal1;gradual;500K;HT;HDDMA;0.8944;0.0151;0.7843;0.0308;110.4;9.4193;2653945.856;1226873.6052;8.6;2.3654
agrawal1;gradual;500K;HT;HDDMW;0.8631;0.0054;0.7174;0.0113;107.8;8.4562;1697644.544;383271.6682;67.5;4.565
agrawal1;gradual;500K;HT;KSWIN;0.8788;0.0075;0.7547;0.0152;249.0;8.0112;14327952.1792;2222371.053;0.48;0.1925
agrawal1;gradual;500K;HT;PH;0.8962;0.0076;0.7884;0.0154;97.7;9.4666;2456813.568;261333.0073;4.1;0.2262
agrawal1;gradual;500K;HT;RDDM;0.8872;0.0155;0.7694;0.0317;105.4;9.8559;1454983.168;693226.8743;15.0;4.5867
agrawal1;gradual;500K;HT;STEPD;0.7745;0.0068;0.5334;0.0144;193.3;19.5852;154609.664;36893.9835;258.0;13.472
agrawal1;gradual;500K;NB;ADWIN;0.7329;0.0008;0.453;0.0017;157.6;0.6911;75816.96;60.5042;5.6;1.4386
agrawal1;gradual;500K;NB;CUSUM;0.7372;0.0007;0.4613;0.0011;132.2;0.7388;66027.52;84.373;12.8;2.4964
agrawal1;gradual;500K;NB;DDM;0.7062;0.0158;0.4007;0.0329;133.8;0.7388;128129.024;45.1823;3.4;0.9657
agrawal1;gradual;500K;NB;ECDD;0.7179;0.0004;0.4238;0.0007;138.9;0.7114;142894.08;18915.1339;733.8;16.3676
agrawal1;gradual;500K;NB;EDDM;0.6954;0.0049;0.3837;0.0088;129.5;1.1311;129324.032;280.8768;18.7;7.7565
agrawal1;gradual;500K;NB;GMA;0.6253;0.0009;0.2732;0.0015;129.4;0.9049;65520.64;15.1507;0.0;0.0
agrawal1;gradual;500K;NB;HDDMA;0.7366;0.0009;0.4598;0.0026;139.5;0.8431;113716.224;15573.4059;10.4;2.0568
agrawal1;gradual;500K;NB;HDDMW;0.7323;0.0008;0.451;0.0014;139.4;0.6911;132393.984;6946.0304;141.7;6.3093
agrawal1;gradual;500K;NB;KSWIN;0.6727;0.0067;0.3449;0.0107;327.5;0.7038;66827.6736;78.2276;2.0;0.3493
agrawal1;gradual;500K;NB;PH;0.7374;0.0005;0.4616;0.0009;129.0;0.9538;65783.808;33.444;4.8;0.8121
agrawal1;gradual;500K;NB;RDDM;0.735;0.0017;0.4566;0.0034;135.4;0.769;179893.248;14026.5756;24.9;7.6932
agrawal1;gradual;500K;NB;STEPD;0.731;0.0006;0.4489;0.0012;214.4;1.0228;142714.88;13983.3397;250.9;13.4401
