generator;drift_type;size;classifier;detector;accuracy_mean;accuracy_conf;cohen_kappas_mean;cohen_kappas_conf;time_mean;time_conf;memory_mean;memory_conf;drifts_mean;drifts_conf
stagger;abrupt;500K;NB;EDDM;0.8668;0.0194;0.7264;0.0383;74.6;0.6911;35987.456;3079.1217;187.5;54.8308
stagger;abrupt;500K;NB;GMA;0.6365;0.0005;0.1495;0.0011;76.0;0.5841;24700.928;42.2642;0.0;0.0
stagger;abrupt;500K;NB;HDDMA;0.8883;0.0216;0.7706;0.0423;84.7;0.4828;40436.736;6097.0204;13.9;6.0272
stagger;abrupt;500K;NB;HDDMW;0.8707;0.0212;0.7362;0.0415;83.4;1.1779;33369.088;4790.4603;37.7;16.6065
stagger;abrupt;500K;NB;KSWIN;0.778;0.0206;0.5275;0.0464;244.22;2.2607;25765.888;95.7032;3.02;0.301
stagger;abrupt;500K;NB;PH;0.8514;0.0062;0.6978;0.0118;75.7;0.6786;25112.576;90.7859;8.6;2.6809
stagger;abrupt;500K;NB;RDDM;0.9359;0.0111;0.8646;0.022;80.1;0.4061;103074.816;6008.1474;99.5;65.5282
stagger;abrupt;500K;NB;STEPD;0.8712;0.0027;0.7359;0.0052;147.3;0.3456;68114.432;5217.003;352.6;21.8368
stagger;gradual;500K;BOLE;basic;0.9971;0.0004;0.994;0.0008;281.8;2.4512;2109734.912;27142.2057;0.0;0.0
stagger;gradual;500K;BOLE;ADWIN;0.7724;0.0025;0.5064;0.0056;577.55;3.3902;387273.728;11694.6075;0.0;0.0
stagger;gradual;500K;BOLE;CUSUM;0.997;0.0003;0.9937;0.0006;324.25;3.4755;501014.016;20602.8028;0.0;0.0
stagger;gradual;500K;BOLE;DDM;0.992;0.0005;0.9834;0.0011;323.4;4.1009;932049.92;25985.9599;0.0;0.0
stagger;gradual;500K;BOLE;ECDD;0.9658;0.0025;0.9286;0.0053;416.55;9.0935;1833959.424;81760.6174;0.0;0.0
stagger;gradual;500K;BOLE;EDDM;0.9763;0.0043;0.9507;0.009;314.55;7.1342;1151076.864;79631.9588;0.0;0.0
stagger;gradual;500K;BOLE;GMA;0.9971;0.0004;0.994;0.0008;358.35;4.4094;2127036.416;27636.2352;0.0;0.0
stagger;gradual;500K;BOLE;HDDMA;0.9811;0.002;0.9607;0.0041;427.55;9.9031;1492123.648;89008.0511;0.0;0.0
stagger;gradual;500K;BOLE;HDDMW;0.994;0.0006;0.9875;0.0013;420.1;8.3416;659981.312;18096.1393;0.0;0.0
stagger;gradual;500K;BOLE;KSWIN;0.9951;0.0002;0.9897;0.0004;1163.41;11.1883;606452.5312;5654.2235;0.0;0.0
stagger;gradual;500K;BOLE;PH;0.9975;0.0002;0.9947;0.0005;303.25;2.1088;592421.888;25004.7435;0.0;0.0
stagger;gradual;500K;BOLE;RDDM;0.9932;0.0005;0.9858;0.001;351.55;6.5266;1334312.96;17432.579;0.0;0.0
stagger;gradual;500K;BOLE;STEPD;0.8115;0.0375;0.6009;0.0815;856.65;8.6395;1452802.048;38195.3561;0.0;0.0
stagger;gradual;500K;HT;ADWIN;0.757;0.0013;0.5193;0.0023;63.6;3.6195;31535.104;2414.2594;349.3;1.7539
stagger;gradual;500K;HT;BOCD;0.7603;0.0022;0.5274;0.0041;13715.1;1111.4055;83039552.512;58772111.8461;303.5;2.8063
stagger;gradual;500K;HT;CUSUM;0.9914;0.0016;0.982;0.0033;46.4;2.9821;36159.488;540.315;5.9;0.5278
stagger;gradual;500K;HT;DDM;0.9916;0.0019;0.9825;0.004;46.3;3.1643;41953.28;2433.1218;10.9;1.525
stagger;gradual;500K;HT;ECDD;0.9449;0.0093;0.8838;0.0196;49.8;3.231;50364.416;1954.3173;230.6;50.542
stagger;gradual;500K;HT;EDDM;0.9877;0.0014;0.9745;0.0029;40.1;2.79;42921.984;482.9634;28.2;7.7326
stagger;gradual;500K;HT;GMA;0.9709;0.0014;0.9392;0.003;44.8;3.05;190103.552;3012.6144;0.0;0.0
stagger;gradual;500K;HT;HDDMA;0.9911;0.0017;0.9815;0.0036;53.8;3.7217;39890.944;1606.7438;6.5;0.6079
stagger;gradual;500K;HT;HDDMW;0.9962;0.0024;0.992;0.005;51.7;3.305;43988.992;1611.2926;4.4;0.9049
stagger;gradual;500K;HT;KSWIN;0.9723;0.0011;0.9423;0.0023;152.12;3.402;171170.4064;11957.6076;0.36;0.1599
stagger;gradual;500K;HT;PH;0.9968;0.0004;0.9933;0.0007;45.3;2.5693;36770.816;41.2143;4.0;0.0
stagger;gradual;500K;HT;RDDM;0.9888;0.0018;0.9767;0.0038;48.3;2.9019;99411.968;1197.1697;19.6;2.723
stagger;gradual;500K;HT;STEPD;0.7992;0.0441;0.6103;0.0838;113.0;7.8798;49933.312;9665.9098;449.0;126.5348
stagger;gradual;500K;NB;ADWIN;0.858;0.0207;0.7107;0.0405;97.8;0.7388;34545.664;279.8805;12.0;4.4483
stagger;gradual;500K;NB;CUSUM;0.9461;0.0044;0.8881;0.009;75.6;0.5002;25245.696;169.1413;19.2;4.3943
stagger;gradual;500K;NB;DDM;0.8815;0.0674;0.7525;0.1399;76.7;0.3456;45174.784;4985.1313;29.0;16.2952
stagger;gradual;500K;NB;ECDD;0.9677;0.0015;0.9323;0.0031;81.6;0.6911;51357.696;7900.5159;498.4;38.2672
stagger;gradual;500K;NB;EDDM;0.9476;0.0265;0.8911;0.0533;71.6;0.3694;34833.408;3810.3501;160.9;25.1326
stagger;gradual;500K;NB;GMA;0.6366;0.0005;0.1498;0.0011;73.3;0.3456;24535.04;33.6572;0.0;0.0
stagger;gradual;500K;NB;HDDMA;0.9438;0.0065;0.8835;0.0132;83.3;0.3456;37928.96;7468.7996;9.9;1.83
stagger;gradual;500K;NB;HDDMW;0.9393;0.0031;0.8742;0.0063;81.0;0.7541;31895.552;5331.4423;4.4;0.6032
stagger;gradual;500K;NB;KSWIN;0.6897;0.0108;0.3221;0.0327;245.16;1.6445;25716.5312;78.5976;1.46;0.2581
stagger;gradual;500K;NB;PH;0.933;0.0215;0.8618;0.0432;73.4;0.5002;25000.96;84.6024;10.2;2.5415
stagger;gradual;500K;NB;RDDM;0.9598;0.0051;0.916;0.0104;78.3;0.8295;92089.344;6107.5206;149.8;29.8643
stagger;gradual;500K;NB;STEPD;0.9155;0.0215;0.8253;0.0432;143.9;1.2367;63322.112;6881.2448;288.9;25.051
