generator;drift_type;size;classifier;detector;accuracy_mean;accuracy_conf;cohen_kappas_mean;cohen_kappas_conf;time_mean;time_conf;memory_mean;memory_conf;drifts_mean;drifts_conf
agrawal2;abrupt;10K;NB;BOCD;0.8537;0.0041;0.6248;0.0117;143.6333;9.6032;59312002.3893;731235.7982;4.0;0.0
agrawal2;abrupt;10K;NB;CUSUM;0.8302;0.0163;0.5681;0.0428;2.1667;0.1415;64753.3227;2096.2686;2.9;0.5128
agrawal2;abrupt;10K;NB;DDM;0.8169;0.0204;0.5377;0.0525;2.4;0.1861;93227.008;11614.537;3.6;0.9981
agrawal2;abrupt;10K;NB;ECDD;0.879;0.002;0.6945;0.0057;2.6;0.1861;75760.2987;7377.8384;18.3667;1.385
agrawal2;abrupt;10K;NB;EDDM;0.8037;0.0222;0.506;0.0563;2.0667;0.0947;96960.1707;12259.8212;4.7;1.6904
agrawal2;abrupt;10K;NB;GMA;0.7461;0.0026;0.3583;0.0046;2.1;0.1139;65661.6107;48.4488;0.0;0.0
agrawal2;abrupt;10K;NB;HDDMA;0.8666;0.0142;0.661;0.0378;2.6333;0.183;70254.592;6313.5864;3.5667;0.4351
agrawal2;abrupt;10K;NB;HDDMW;0.884;0.0029;0.7057;0.008;2.5667;0.1882;67770.7093;2100.6018;4.2333;0.1882
agrawal2;abrupt;10K;NB;KSWIN;0.7469;0.0014;0.3604;0.0029;6.6933;0.0856;66515.5584;21.1063;0.0467;0.0389
agrawal2;abrupt;10K;NB;PH;0.7461;0.0026;0.3583;0.0046;2.0333;0.0682;65742.848;47.5186;0.0;0.0
agrawal2;abrupt;10K;NB;RDDM;0.8739;0.0095;0.6796;0.0245;2.4333;0.1882;142298.7947;10325.3597;6.6667;0.9005
agrawal2;abrupt;10K;NB;STEPD;0.8771;0.0026;0.687;0.0076;4.0;0.0;101293.056;8477.5651;11.7;2.7495
agrawal2;gradual;10K;BOLE;basic;0.8045;0.0013;0.5177;0.0031;10.9667;0.4317;16844324.864;283270.1382;0.0;0.0
agrawal2;gradual;10K;BOLE;ADWIN;0.8513;0.001;0.627;0.0022;17.0;0.7101;1307010.5941;121111.6817;0.0;0.0
agrawal2;gradual;10K;BOLE;BOCD;0.8491;0.001;0.6209;0.0022;773.1067;38.481;86310177.9968;12736635.5883;0.0;0.0
agrawal2;gradual;10K;BOLE;CUSUM;0.8531;0.001;0.6311;0.0023;13.6467;0.5947;4076505.9072;245145.7856;0.0;0.0
agrawal2;gradual;10K;BOLE;DDM;0.8513;0.001;0.6268;0.0021;14.7467;0.6416;5098743.3301;299650.3304;0.0;0.0
agrawal2;gradual;10K;BOLE;ECDD;0.8242;0.001;0.5665;0.0019;14.6333;0.7704;1171230.3787;90288.7959;0.0;0.0
agrawal2;gradual;10K;BOLE;EDDM;0.8371;0.001;0.5908;0.0024;12.8533;0.6029;3084334.6261;281397.2184;0.0;0.0
agrawal2;gradual;10K;BOLE;GMA;0.8045;0.0013;0.5177;0.0031;14.3667;0.6751;16859843.7888;283202.3813;0.0;0.0
agrawal2;gradual;10K;BOLE;HDDMA;0.8381;0.0009;0.5979;0.0019;19.08;8.0915;1337869.0389;107075.0677;0.0;0.0
agrawal2;gradual;10K;BOLE;HDDMW;0.8362;0.0009;0.595;0.0019;14.76;0.6368;1274599.4923;98356.0411;0.0;0.0
agrawal2;gradual;10K;BOLE;KSWIN;0.8485;0.0005;0.6216;0.001;48.34;1.0854;2982494.7951;98268.4516;0.0;0.0
agrawal2;gradual;10K;BOLE;PH;0.8379;0.0014;0.5898;0.0036;14.1333;0.8407;10817809.0667;362720.5994;0.0;0.0
agrawal2;gradual;10K;BOLE;RDDM;0.846;0.0009;0.6173;0.0019;14.3;0.67;3376554.5301;176312.5323;0.0;0.0
agrawal2;gradual;10K;BOLE;STEPD;0.8335;0.0009;0.5875;0.002;21.68;0.9941;800355.4645;26450.0538;0.0;0.0
agrawal2;gradual;10K;HT;ADWIN;0.8162;0.0041;0.5296;0.0088;8.0667;8.9365;54874.4533;3558.8869;4.4333;0.289
agrawal2;gradual;10K;HT;BOCD;0.8186;0.0022;0.534;0.0061;127.2333;7.4441;52040127.8293;2779907.9299;4.0333;0.0682
agrawal2;gradual;10K;HT;CUSUM;0.8055;0.0098;0.5039;0.0246;2.0;0.0;83441.3227;27154.5326;2.3;0.451
agrawal2;gradual;10K;HT;DDM;0.7924;0.0125;0.4703;0.0322;2.0;0.0;169774.7627;44902.2337;2.4333;0.67
agrawal2;gradual;10K;HT;ECDD;0.8327;0.0021;0.5731;0.0058;2.0;0.0;116555.4347;6971.8348;9.8667;0.9027
agrawal2;gradual;10K;HT;EDDM;0.7806;0.0132;0.436;0.0355;2.0;0.0;303234.048;137172.7888;5.6667;1.7386
agrawal2;gradual;10K;HT;GMA;0.7556;0.0035;0.3586;0.0078;2.0;0.0;398228.1387;130286.5799;0.0;0.0
agrawal2;gradual;10K;HT;HDDMA;0.828;0.0068;0.5568;0.0174;2.0;0.0;73292.8;19323.2957;3.5333;0.4011
agrawal2;gradual;10K;HT;HDDMW;0.8437;0.0026;0.5979;0.0087;2.0;0.0;65686.528;2339.5614;4.0333;0.183
agrawal2;gradual;10K;HT;KSWIN;0.7555;0.0015;0.3594;0.0034;6.0533;0.1421;396714.0523;56522.515;0.0533;0.0364
agrawal2;gradual;10K;HT;PH;0.7556;0.0035;0.3586;0.0078;2.0333;0.0682;398300.5013;130274.3243;0.0;0.0
agrawal2;gradual;10K;HT;RDDM;0.8406;0.0072;0.5908;0.0184;2.0;0.0;140861.44;23575.8132;5.3667;0.6083
agrawal2;gradual;10K;HT;STEPD;0.8359;0.0026;0.5755;0.0084;3.2;0.1519;95071.5733;14707.05;9.8667;0.9793
agrawal2;gradual;10K;NB;ADWIN;0.8176;0.0077;0.5334;0.0183;10.9667;15.7389;71348.5653;2140.1965;3.7;0.4291
agrawal2;gradual;10K;NB;BOCD;0.8279;0.004;0.5574;0.009;218.7;85.91;53426694.8267;1671872.079;3.8667;0.1291
agrawal2;gradual;10K;NB;CUSUM;0.8021;0.0185;0.4977;0.0466;2.0;0.0;65755.136;62.6092;2.1333;0.6704
agrawal2;gradual;10K;NB;DDM;0.7874;0.0186;0.4606;0.0472;5.4333;6.812;112749.9093;9432.1252;2.0333;0.9172
agrawal2;gradual;10K;NB;ECDD;0.853;0.0022;0.6274;0.0053;2.3;0.4178;119868.416;7516.1852;11.3333;1.0159
agrawal2;gradual;10K;NB;EDDM;0.8039;0.0193;0.505;0.0482;2.0667;0.0947;107301.2053;10530.3;5.4667;1.6634
agrawal2;gradual;10K;NB;GMA;0.746;0.0027;0.3579;0.0047;2.1;0.1139;65662.976;49.587;0.0;0.0
agrawal2;gradual;10K;NB;HDDMA;0.8138;0.019;0.5248;0.0478;2.2333;0.1606;83631.7867;9920.9323;2.4667;0.6775
agrawal2;gradual;10K;NB;HDDMW;0.859;0.0022;0.6396;0.0057;2.1333;0.1291;68790.6133;68.6581;4.2;0.1519
agrawal2;gradual;10K;NB;KSWIN;0.746;0.0011;0.3579;0.002;6.18;0.0858;66495.488;12.8769;0.0;0.0
agrawal2;gradual;10K;NB;PH;0.746;0.0027;0.3579;0.0047;2.0333;0.0682;65742.848;47.5186;0.0;0.0
agrawal2;gradual;10K;NB;RDDM;0.8529;0.0095;0.6217;0.0246;2.1;0.1139;135025.3227;8827.5047;5.3667;0.6613
agrawal2;gradual;10K;NB;STEPD;0.85;0.0035;0.615;0.0103;4.8667;1.7725;124773.376;8944.5208;8.4667;0.908
