generator;drift_type;size;classifier;detector;accuracy_mean;accuracy_conf;cohen_kappas_mean;cohen_kappas_conf;time_mean;time_conf;memory_mean;memory_conf;drifts_mean;drifts_conf
sea;abrupt;20K;NB;PH;0.9329;0.0009;0.8486;0.0024;3.2333;0.3205;24687.616;47.909;1.8667;0.1291
sea;abrupt;20K;NB;RDDM;0.9413;0.0023;0.8665;0.0053;3.3667;0.3732;96323.9253;3775.8484;6.5;1.1467
sea;abrupt;20K;NB;STEPD;0.9467;0.0014;0.8789;0.0035;27.4;41.3806;55572.48;2526.5425;9.3;1.0103
sea;gradual;20K;BOLE;basic;0.9595;0.0004;0.9103;0.0009;15.62;0.4469;3931460.9493;42709.4902;0.0;0.0
sea;gradual;20K;BOLE;ADWIN;0.9406;0.0004;0.8676;0.001;30.04;0.9117;464587.9808;13518.9929;0.0;0.0
sea;gradual;20K;BOLE;BOCD;0.9367;0.0004;0.8587;0.0009;1048.0067;41.3547;139837116.6891;12758066.5068;0.0;0.0
sea;gradual;20K;BOLE;CUSUM;0.9563;0.0004;0.9029;0.0008;20.84;0.5277;872231.5947;26780.8959;0.0;0.0
sea;gradual;20K;BOLE;DDM;0.9391;0.0006;0.8644;0.0014;22.02;0.5865;1007309.5509;39023.6214;0.0;0.0
sea;gradual;20K;BOLE;ECDD;0.8813;0.0005;0.7339;0.0013;23.7533;0.675;452712.5163;5085.5345;0.0;0.0
sea;gradual;20K;BOLE;EDDM;0.9062;0.001;0.7899;0.0023;18.82;0.4571;576312.0469;22414.4839;0.0;0.0
sea;gradual;20K;BOLE;GMA;0.9595;0.0004;0.9103;0.0009;20.92;0.538;3947259.4944;42794.7749;0.0;0.0
sea;gradual;20K;BOLE;HDDMA;0.8954;0.0006;0.7656;0.0014;25.5267;0.6603;425166.5067;7202.4919;0.0;0.0
sea;gradual;20K;BOLE;HDDMW;0.9183;0.0005;0.8175;0.0013;25.3933;0.6154;435027.2171;9887.7406;0.0;0.0
sea;gradual;20K;BOLE;KSWIN;0.936;0.0002;0.8574;0.0005;98.7747;1.2924;495803.2282;6543.7898;0.0;0.0
sea;gradual;20K;BOLE;PH;0.9647;0.0003;0.9217;0.0007;19.8467;0.5551;1929869.1755;59658.2808;0.0;0.0
sea;gradual;20K;BOLE;RDDM;0.9217;0.0006;0.8251;0.0013;21.4267;0.653;1150322.4832;16384.4993;0.0;0.0
sea;gradual;20K;BOLE;STEPD;0.9036;0.0005;0.7839;0.0012;40.4867;1.3075;493308.1088;5939.4594;0.0;0.0
sea;gradual;20K;HT;ADWIN;0.9385;0.0013;0.8613;0.003;2.0;0.0;58911.0613;12415.4756;3.1333;0.2348
sea;gradual;20K;HT;BOCD;0.9407;0.0011;0.8662;0.0027;1375.5;59.5171;68013435.5627;34391473.709;3.0;0.0981
sea;gradual;20K;HT;CUSUM;0.9382;0.0013;0.8603;0.0031;1.0;0.0;98047.3173;17191.8589;2.5;0.1899
sea;gradual;20K;HT;DDM;0.933;0.0022;0.8488;0.005;1.0333;0.0682;139559.2533;25699.1651;4.1333;0.7705
sea;gradual;20K;HT;ECDD;0.932;0.0012;0.8477;0.0031;1.0333;0.0682;51217.7493;3647.6034;25.3333;1.2063
sea;gradual;20K;HT;EDDM;0.9365;0.0016;0.8571;0.0037;1.0;0.0;61453.312;15612.6647;8.3333;0.8734
sea;gradual;20K;HT;GMA;0.926;0.0008;0.8355;0.0022;1.0;0.0;211363.1573;5455.5362;0.0;0.0
sea;gradual;20K;HT;HDDMA;0.9376;0.0022;0.8595;0.005;1.0667;0.0947;128082.6027;16969.7496;2.3333;0.2656
sea;gradual;20K;HT;HDDMW;0.9264;0.0012;0.8364;0.0029;1.0333;0.0682;215195.3067;7456.1039;0.0333;0.0682
sea;gradual;20K;HT;KSWIN;0.926;0.0004;0.8355;0.0009;5.2467;0.0698;212324.352;2325.0614;0.0;0.0
sea;gradual;20K;HT;PH;0.9338;0.0018;0.8527;0.0044;1.0;0.0;124375.04;6208.2754;1.3;0.174
sea;gradual;20K;HT;RDDM;0.939;0.0017;0.8613;0.0041;1.0;0.0;115271.3387;13622.0279;10.0;0.8771
sea;gradual;20K;HT;STEPD;0.942;0.0012;0.8681;0.0029;3.0667;0.0947;65814.528;5367.0806;10.9;0.9165
sea;gradual;20K;NB;ADWIN;0.9364;0.0012;0.8568;0.0031;2.5667;0.2338;31705.088;392.9661;2.5333;0.2348
sea;gradual;20K;NB;BOCD;0.9381;0.0014;0.8612;0.0037;1634.3;78.431;278347061.5893;155408147.9271;2.7333;0.1679
sea;gradual;20K;NB;CUSUM;0.94;0.0009;0.8658;0.002;2.0667;0.0947;24468.8213;5.4754;2.2;0.2057
sea;gradual;20K;NB;DDM;0.9375;0.0026;0.8583;0.006;2.0667;0.0947;42042.0267;3211.8242;4.5667;0.6842
sea;gradual;20K;NB;ECDD;0.9333;0.0011;0.8506;0.0027;2.0667;0.0947;42050.2187;3365.9159;27.4667;1.512
sea;gradual;20K;NB;EDDM;0.9394;0.0014;0.8635;0.0032;2.0667;0.0947;39320.576;2723.2448;6.8667;1.0595
sea;gradual;20K;NB;GMA;0.915;0.001;0.8036;0.003;2.0667;0.0947;24360.96;0.0;0.0;0.0
sea;gradual;20K;NB;HDDMA;0.9405;0.0008;0.8671;0.002;2.1;0.1139;28959.744;2364.9244;2.0333;0.0682
sea;gradual;20K;NB;HDDMW;0.9169;0.0018;0.8087;0.0047;2.1;0.1139;36498.0907;3231.0886;0.2;0.1519
sea;gradual;20K;NB;KSWIN;0.915;0.0004;0.8036;0.0013;6.6067;0.1563;25323.52;0.0;0.0;0.0
sea;gradual;20K;NB;PH;0.9325;0.0008;0.8475;0.0023;2.0667;0.0947;24541.184;3.9661;1.8667;0.1291
sea;gradual;20K;NB;RDDM;0.9425;0.0013;0.8695;0.0033;2.1;0.1139;100349.952;2767.1093;6.7667;1.0129
sea;gradual;20K;NB;STEPD;0.9436;0.0012;0.8719;0.003;4.2333;0.2535;54288.0427;3000.2906;8.8;1.0937
