generator;drift_type;size;classifier;detector;accuracy_mean;accuracy_conf;cohen_kappas_mean;cohen_kappas_conf;time_mean;time_conf;memory_mean;memory_conf;drifts_mean;drifts_conf
sine;abrupt;500K;HT;RDDM;0.9613;0.0021;0.9225;0.0041;55.2;0.3016;423050.24;101371.8396;11.8;2.9935
sine;abrupt;500K;HT;STEPD;0.9306;0.0021;0.8613;0.0041;125.0;1.1184;126905.344;32675.8388;171.8;22.5405
sine;abrupt;500K;NB;ADWIN;0.8929;0.0007;0.7857;0.0015;95.0;0.6744;28030.976;215.0461;5.1;0.9803
sine;abrupt;500K;NB;CUSUM;0.8953;0.0008;0.7906;0.0015;73.1;0.5278;18119.68;62.9432;6.6;1.0228
sine;abrupt;500K;NB;DDM;0.8579;0.0288;0.7156;0.0577;73.4;0.3694;30993.408;3512.984;7.6;2.7438
sine;abrupt;500K;NB;ECDD;0.8913;0.0008;0.7825;0.0017;78.4;0.5002;58130.432;4095.8704;773.9;23.6187
sine;abrupt;500K;NB;EDDM;0.8819;0.0031;0.7637;0.0062;69.3;0.3456;30669.824;4023.4516;40.7;12.5999
sine;abrupt;500K;NB;GMA;0.5886;0.0005;0.1773;0.001;70.4;0.5002;17851.392;42.2994;0.0;0.0
sine;abrupt;500K;NB;HDDMA;0.8951;0.0007;0.79;0.0015;79.9;0.9204;25405.44;4078.7777;7.0;1.816
sine;abrupt;500K;NB;HDDMW;0.8955;0.0007;0.7909;0.0015;78.3;0.4828;21170.176;85.6495;7.4;1.3573
sine;abrupt;500K;NB;KSWIN;0.8933;0.0043;0.7864;0.0087;226.34;1.0565;18848.1536;68.8416;4.0;0.0574
sine;abrupt;500K;NB;PH;0.8947;0.0007;0.7894;0.0015;70.6;0.5002;18074.624;41.7889;4.0;0.0
sine;abrupt;500K;NB;RDDM;0.893;0.0017;0.7858;0.0034;76.1;0.9803;91713.536;407.7681;42.2;11.1885
sine;abrupt;500K;NB;STEPD;0.8982;0.001;0.7963;0.0021;142.4;1.6243;50999.296;4572.5372;248.0;12.224
sine;gradual;500K;BOLE;basic;0.9805;0.0003;0.9609;0.0005;342.14;16.3472;51637963.9808;939352.5913;0.0;0.0
sine;gradual;500K;BOLE;ADWIN;0.9206;0.0003;0.8411;0.0005;554.96;24.0881;638014.464;32466.7236;0.0;0.0
sine;gradual;500K;BOLE;CUSUM;0.9736;0.0005;0.9472;0.001;403.72;21.8414;1274163.2;83250.7034;0.0;0.0
sine;gradual;500K;BOLE;DDM;0.9703;0.0006;0.9407;0.0013;422.6;23.5607;3108818.1248;170941.4597;0.0;0.0
sine;gradual;500K;BOLE;ECDD;0.8444;0.0002;0.6887;0.0004;443.56;24.1349;2280023.6544;9094.0197;0.0;0.0
sine;gradual;500K;BOLE;EDDM;0.958;0.001;0.916;0.0021;361.04;16.6944;4308389.0688;322171.2147;0.0;0.0
sine;gradual;500K;BOLE;GMA;0.9805;0.0003;0.9609;0.0005;455.56;21.3514;51653902.336;939129.7545;0.0;0.0
sine;gradual;500K;BOLE;HDDMA;0.8672;0.0002;0.7343;0.0004;469.28;22.4982;1689255.936;10024.7123;0.0;0.0
sine;gradual;500K;BOLE;HDDMW;0.8987;0.0006;0.7974;0.0011;466.38;22.1219;1245813.3504;45966.9683;0.0;0.0
sine;gradual;500K;BOLE;KSWIN;0.9375;0.0009;0.8749;0.0018;1873.516;38.4569;1093185.9046;24176.9682;0.0;0.0
sine;gradual;500K;BOLE;PH;0.9888;0.0001;0.9776;0.0003;376.34;17.4974;5382969.7536;261514.934;0.0;0.0
sine;gradual;500K;BOLE;RDDM;0.9351;0.0017;0.8701;0.0033;397.68;18.3619;2122946.9696;92189.5564;0.0;0.0
sine;gradual;500K;BOLE;STEPD;0.8737;0.0002;0.7473;0.0004;754.3;30.9567;1704145.7152;11862.7746;0.0;0.0
sine;gradual;500K;HT;ADWIN;0.9273;0.0007;0.8546;0.0014;83.1;1.525;78127.104;19870.4124;99.1;3.099
sine;gradual;500K;HT;CUSUM;0.9656;0.0015;0.9311;0.0029;57.5;0.7727;420672.512;24812.782;4.0;0.0
sine;gradual;500K;HT;DDM;0.9659;0.0009;0.9317;0.0018;57.2;0.5643;442309.632;25625.3358;5.4;1.3573
sine;gradual;500K;HT;ECDD;0.8965;0.0009;0.7928;0.0018;62.7;0.9568;67393.536;8794.4395;789.0;16.9754
sine;gradual;500K;HT;EDDM;0.9581;0.0021;0.9162;0.0041;52.6;1.1779;422364.16;34836.9389;27.7;10.4269
sine;gradual;500K;HT;GMA;0.8413;0.0049;0.6826;0.0098;57.7;0.7578;2014314.496;64956.2802;0.0;0.0
sine;gradual;500K;HT;HDDMA;0.9658;0.0014;0.9316;0.0029;65.7;1.0691;407613.44;32773.3914;4.8;0.8794
sine;gradual;500K;HT;HDDMW;0.966;0.0011;0.932;0.0022;63.0;1.3489;412403.712;23649.3634;4.1;0.2262
sine;gradual;500K;HT;KSWIN;0.8723;0.0099;0.7445;0.0198;222.22;5.0426;1346607.5136;196107.4507;0.7;0.209
sine;gradual;500K;HT;PH;0.965;0.001;0.9299;0.0021;53.5;2.8264;429690.88;26040.9986;4.0;0.0
sine;gradual;500K;HT;RDDM;0.963;0.0023;0.926;0.0045;60.4;3.2556;364778.496;88433.0427;20.0;6.3089
sine;gradual;500K;HT;STEPD;0.9302;0.0016;0.8603;0.0032;138.4;7.6839;149414.912;38275.0283;168.7;14.0628
sine;gradual;500K;NB;ADWIN;0.893;0.0007;0.7859;0.0015;91.2;8.134;27809.792;152.7139;5.5;1.5175
sine;gradual;500K;NB;CUSUM;0.8953;0.0008;0.7906;0.0016;69.3;6.2822;17776.64;38.7616;5.6;0.9049
sine;gradual;500K;NB;DDM;0.8432;0.0406;0.6863;0.0811;69.8;6.2162;29980.672;4362.0767;7.8;3.8567
sine;gradual;500K;NB;ECDD;0.8903;0.0008;0.7805;0.0016;74.7;6.8203;58292.224;4204.3675;764.7;22.9734
sine;gradual;500K;NB;EDDM;0.8813;0.0031;0.7626;0.0062;66.8;5.701;34931.712;537.086;47.4;14.6845
sine;gradual;500K;NB;GMA;0.5886;0.0005;0.1773;0.0011;67.4;5.8622;17556.48;15.1507;0.0;0.0
sine;gradual;500K;NB;HDDMA;0.8951;0.0008;0.79;0.0016;77.4;5.8719;22817.792;2739.7063;6.3;1.5472
sine;gradual;500K;NB;HDDMW;0.8954;0.0008;0.7907;0.0016;77.9;6.3309;21533.696;1663.9474;7.8;1.2527
sine;gradual;500K;NB;KSWIN;0.5922;0.0067;0.1843;0.0133;216.24;6.8368;18540.544;41.9258;0.12;0.148
sine;gradual;500K;NB;PH;0.8948;0.0007;0.7895;0.0014;68.5;6.5498;17784.832;10.8101;4.0;0.0
sine;gradual;500K;NB;RDDM;0.8937;0.0025;0.7874;0.005;73.8;7.2624;88611.84;4559.5384;47.8;9.2155
sine;gradual;500K;NB;STEPD;0.8974;0.0009;0.7948;0.0019;137.7;13.1259;52020.224;3375.3989;250.3;13.413
