generator;drift_type;size;classifier;detector;accuracy_mean;accuracy_conf;cohen_kappas_mean;cohen_kappas_conf;time_mean;time_conf;memory_mean;memory_conf;drifts_mean;drifts_conf
mixed;abrupt;100K;HT;HDDMA;0.9071;0.0015;0.8142;0.003;10.0;0.0;72197.4613;28840.3146;28.9667;1.552
mixed;abrupt;100K;HT;HDDMW;0.9238;0.0021;0.8475;0.0042;9.3667;0.183;295328.4267;12885.2212;7.5667;1.3822
mixed;abrupt;100K;HT;KSWIN;0.9285;0.0003;0.857;0.0006;30.14;0.1693;279296.8192;5506.6637;4.0067;0.0132
mixed;abrupt;100K;HT;PH;0.9195;0.0007;0.8389;0.0014;8.0667;0.1363;273924.096;12855.0734;4.0;0.0
mixed;abrupt;100K;HT;RDDM;0.9066;0.0013;0.8131;0.0026;9.6333;0.2497;136210.7733;26237.8234;43.0333;2.3849
mixed;abrupt;100K;HT;STEPD;0.9086;0.0011;0.8171;0.0021;20.0;0.0;82024.1067;3117.3308;52.2333;2.6957
mixed;abrupt;100K;NB;ADWIN;0.9136;0.0008;0.8272;0.0015;15.3333;0.179;39812.4373;57.438;5.4333;0.6981
mixed;abrupt;100K;NB;CUSUM;0.9171;0.0006;0.8341;0.0012;12.0333;0.0682;31444.992;52.2099;4.0;0.0
mixed;abrupt;100K;NB;DDM;0.9001;0.014;0.8001;0.0281;12.0667;0.0947;48371.0293;5147.2153;4.8333;0.4284
mixed;abrupt;100K;NB;ECDD;0.8911;0.0011;0.7821;0.0022;13.1;0.1503;60086.6133;3399.9325;118.7;3.4155
mixed;abrupt;100K;NB;EDDM;0.9027;0.0012;0.8053;0.0024;11.5333;0.3059;58530.4747;2778.7289;11.0667;1.4276
mixed;abrupt;100K;NB;GMA;0.5835;0.0002;0.166;0.0004;11.9;0.1503;31289.344;49.2913;0.0;0.0
mixed;abrupt;100K;NB;HDDMA;0.9179;0.0008;0.8358;0.0016;13.0667;0.0947;38444.032;3750.508;4.1667;0.3409
mixed;abrupt;100K;NB;HDDMW;0.9185;0.0007;0.8369;0.0014;13.0;0.0;34410.496;66.7407;4.0;0.0
mixed;abrupt;100K;NB;KSWIN;0.9183;0.0003;0.8365;0.0005;34.9867;0.0856;32263.9189;13.1101;4.0067;0.0132
mixed;abrupt;100K;NB;PH;0.9138;0.0007;0.8275;0.0014;11.9667;0.0682;31514.2827;47.944;4.0;0.0
mixed;abrupt;100K;NB;RDDM;0.9095;0.0039;0.819;0.0078;12.3;0.174;102382.592;5312.5486;6.2;1.2264
mixed;abrupt;100K;NB;STEPD;0.9119;0.0012;0.8238;0.0024;22.9333;0.0947;72190.976;1337.2487;39.1333;4.4331
mixed;gradual;100K;BOLE;basic;0.9094;0.0008;0.8188;0.0016;74.1067;2.0117;14078880.4267;70034.1474;0.0;0.0
mixed;gradual;100K;BOLE;ADWIN;0.8973;0.0003;0.7945;0.0007;131.2;3.3042;647704.7808;19595.1547;0.0;0.0
mixed;gradual;100K;BOLE;CUSUM;0.9208;0.0004;0.8417;0.0009;94.8267;2.4513;1123133.3717;49917.7856;0.0;0.0
mixed;gradual;100K;BOLE;DDM;0.918;0.0007;0.8359;0.0013;101.3267;2.6079;2340771.1573;91391.9946;0.0;0.0
mixed;gradual;100K;BOLE;ECDD;0.829;0.0003;0.658;0.0006;108.0333;3.0889;842479.8891;8165.6998;0.0;0.0
mixed;gradual;100K;BOLE;EDDM;0.8808;0.0009;0.7616;0.0018;89.74;2.3274;1618414.7285;51965.8495;0.0;0.0
mixed;gradual;100K;BOLE;GMA;0.9094;0.0008;0.8188;0.0016;98.26;2.5776;14094888.6869;69990.8062;0.0;0.0
mixed;gradual;100K;BOLE;HDDMA;0.8478;0.0003;0.6956;0.0006;113.9267;3.2935;707393.8773;9893.7585;0.0;0.0
mixed;gradual;100K;BOLE;HDDMW;0.8625;0.0004;0.7249;0.0008;113.58;3.2932;595324.5867;10357.3661;0.0;0.0
mixed;gradual;100K;BOLE;KSWIN;0.894;0.0003;0.7879;0.0005;410.744;5.0426;589740.7283;6885.6408;0.0;0.0
mixed;gradual;100K;BOLE;PH;0.9366;0.0005;0.8732;0.001;87.4267;2.2708;2725668.4544;41937.7348;0.0;0.0
mixed;gradual;100K;BOLE;RDDM;0.8821;0.001;0.7642;0.002;100.7933;2.5751;1479540.736;30178.8019;0.0;0.0
mixed;gradual;100K;BOLE;STEPD;0.8529;0.0003;0.7056;0.0006;176.4267;4.1791;801660.2453;8533.1362;0.0;0.0
mixed;gradual;100K;HT;ADWIN;0.8936;0.0009;0.7871;0.0019;12.0;0.0;84012.032;18960.867;27.7667;1.0363
mixed;gradual;100K;HT;CUSUM;0.8982;0.004;0.7963;0.0081;8.6667;0.179;115872.4267;43718.6825;23.0;3.1133
mixed;gradual;100K;HT;DDM;0.899;0.0017;0.7979;0.0035;8.9667;0.0682;161622.016;46032.9347;31.6667;2.944
mixed;gradual;100K;HT;ECDD;0.8852;0.0011;0.7703;0.0022;9.2333;0.1606;71074.4747;4926.9289;110.2;4.1539
mixed;gradual;100K;HT;EDDM;0.8905;0.0021;0.7809;0.0042;8.0;0.0;131510.9547;39926.5862;45.9333;3.3065
mixed;gradual;100K;HT;GMA;0.6646;0.0083;0.3293;0.0165;8.0;0.0;1164618.4107;23513.6758;0.0;0.0
mixed;gradual;100K;HT;HDDMA;0.9005;0.0009;0.8009;0.0018;10.0;0.0;53411.1573;16412.7212;29.5333;1.0412
mixed;gradual;100K;HT;HDDMW;0.9139;0.0026;0.8277;0.0051;9.0333;0.0682;265052.16;25099.8275;10.7333;2.0427
mixed;gradual;100K;HT;KSWIN;0.6899;0.0078;0.3799;0.0155;33.5467;0.1514;927181.8923;54244.0044;0.46;0.1051
mixed;gradual;100K;HT;PH;0.9183;0.0007;0.8366;0.0015;8.0;0.0;273758.8907;11513.9923;4.0;0.0
mixed;gradual;100K;HT;RDDM;0.9015;0.0009;0.803;0.0018;9.0;0.0;129387.52;17605.8795;45.1667;2.0734
mixed;gradual;100K;HT;STEPD;0.9035;0.0009;0.8069;0.0019;19.0;0.0;90470.0587;17070.4599;54.8;2.6063
mixed;gradual;100K;NB;ADWIN;0.9109;0.0006;0.8218;0.0013;14.3333;0.179;39871.488;28.8795;9.7333;0.7655
mixed;gradual;100K;NB;CUSUM;0.9127;0.0006;0.8254;0.0013;11.0333;0.0682;31283.2;0.0;4.0;0.0
mixed;gradual;100K;NB;DDM;0.9118;0.0011;0.8235;0.0023;11.0667;0.0947;44975.104;5113.5791;5.0;0.5371
mixed;gradual;100K;NB;ECDD;0.8868;0.0013;0.7735;0.0025;12.0;0.0;58322.944;3802.9814;112.2333;5.2071
mixed;gradual;100K;NB;EDDM;0.9047;0.0012;0.8094;0.0024;11.0;0.0;55147.52;4026.5846;11.2;1.6768
mixed;gradual;100K;NB;GMA;0.5837;0.0002;0.1664;0.0004;11.0;0.0;31129.6;0.0;0.0;0.0
mixed;gradual;100K;NB;HDDMA;0.9125;0.0006;0.825;0.0012;12.1;0.1139;42939.392;4094.5788;5.0333;0.5758
mixed;gradual;100K;NB;HDDMW;0.9125;0.0005;0.825;0.001;12.0;0.0;36094.6347;2643.354;4.3333;0.384
mixed;gradual;100K;NB;KSWIN;0.5836;0.0001;0.1663;0.0002;33.8333;0.1128;32122.7435;20.5889;0.1;0.0553
mixed;gradual;100K;NB;PH;0.9118;0.0006;0.8236;0.0012;11.0;0.0;31365.12;0.0;4.0;0.0
mixed;gradual;100K;NB;RDDM;0.9124;0.0006;0.8247;0.0011;12.0;0.0;96165.888;4495.4289;7.0;0.7967
mixed;gradual;100K;NB;STEPD;0.9067;0.001;0.8133;0.002;21.8667;0.1291;71525.376;2145.6074;41.7333;4.0228
